Country_Region,Date,Doses_admin,People_partially_vaccinated,People_fully_vaccinated,Report_Date_String,UID
Cyprus,2021-02-19,44429.0,29592.0,14837.0,2021/02/19,196
Cyprus,2021-02-20,56791.0,37570.0,19221.0,2021/02/20,196
Cyprus,2021-02-21,56791.0,37570.0,19221.0,2021/02/21,196
Cyprus,2021-02-22,56791.0,37570.0,19221.0,2021/02/22,196
Cyprus,2021-02-23,64562.0,44239.0,20323.0,2021/02/23,196
Cyprus,2021-02-24,64562.0,44239.0,20323.0,2021/02/24,196
Cyprus,2021-02-25,64562.0,44239.0,20323.0,2021/02/25,196
Cyprus,2021-02-26,76176.0,53617.0,22559.0,2021/02/26,196
Cyprus,2021-02-27,76176.0,53617.0,22559.0,2021/02/27,196
Cyprus,2021-02-28,76176.0,53617.0,22559.0,2021/02/28,196
Cyprus,2021-03-01,76176.0,53617.0,22559.0,2021/03/01,196
Cyprus,2021-03-02,76176.0,53617.0,22559.0,2021/03/02,196
Cyprus,2021-03-03,76176.0,53617.0,22559.0,2021/03/03,196
Cyprus,2021-03-04,76176.0,53617.0,22559.0,2021/03/04,196
Cyprus,2021-03-05,100000.0,53617.0,22559.0,2021/03/05,196
Czechia,2020-12-27,1263.0,1263.0,0.0,2020/12/27,203
Czechia,2020-12-28,3563.0,3563.0,0.0,2020/12/28,203
Czechia,2020-12-29,7021.0,7021.0,0.0,2020/12/29,203
Czechia,2020-12-30,10499.0,10499.0,0.0,2020/12/30,203
Czechia,2020-12-31,11814.0,11814.0,0.0,2020/12/31,203
Czechia,2021-01-01,12078.0,12078.0,0.0,2021/01/01,203
Czechia,2021-01-02,13336.0,13336.0,0.0,2021/01/02,203
Czechia,2021-01-03,14254.0,14254.0,0.0,2021/01/03,203
Czechia,2021-01-04,17834.0,17834.0,0.0,2021/01/04,203
Czechia,2021-01-05,22355.0,22355.0,0.0,2021/01/05,203
Czechia,2021-01-06,28184.0,28184.0,0.0,2021/01/06,203
Czechia,2021-01-07,36157.0,36157.0,0.0,2021/01/07,203
Czechia,2021-01-08,46129.0,46129.0,0.0,2021/01/08,203
Czechia,2021-01-09,48141.0,48141.0,0.0,2021/01/09,203
Czechia,2021-01-10,49867.0,49867.0,0.0,2021/01/10,203
Czechia,2021-01-11,59667.0,59667.0,0.0,2021/01/11,203
Czechia,2021-01-12,73078.0,73078.0,0.0,2021/01/12,203
Czechia,2021-01-13,86580.0,86580.0,0.0,2021/01/13,203
Czechia,2021-01-14,101778.0,101778.0,0.0,2021/01/14,203
Czechia,2021-01-15,115711.0,115711.0,0.0,2021/01/15,203
Czechia,2021-01-16,119084.0,119084.0,0.0,2021/01/16,203
Czechia,2021-01-17,122314.0,121680.0,634.0,2021/01/17,203
Czechia,2021-01-18,136572.0,134139.0,2433.0,2021/01/18,203
Czechia,2021-01-19,151663.0,146533.0,5130.0,2021/01/19,203
Czechia,2021-01-20,167787.0,160036.0,7751.0,2021/01/20,203
Czechia,2021-01-21,184983.0,175509.0,9474.0,2021/01/21,203
Czechia,2021-01-22,200710.0,190201.0,10509.0,2021/01/22,203
Czechia,2021-01-23,204833.0,193460.0,11373.0,2021/01/23,203
Czechia,2021-01-24,207933.0,195699.0,12234.0,2021/01/24,203
Czechia,2021-01-25,220471.0,205301.0,15170.0,2021/01/25,203
Czechia,2021-01-26,234901.0,215777.0,19124.0,2021/01/26,203
Czechia,2021-01-27,248330.0,224723.0,23607.0,2021/01/27,203
Czechia,2021-01-28,261435.0,231752.0,29683.0,2021/01/28,203
Czechia,2021-01-29,275381.0,237925.0,37456.0,2021/01/29,203
Czechia,2021-01-30,277178.0,238641.0,38537.0,2021/01/30,203
Czechia,2021-01-31,279014.0,239340.0,39674.0,2021/01/31,203
Czechia,2021-02-01,290666.0,243160.0,47506.0,2021/02/01,203
Czechia,2021-02-02,304909.0,247264.0,57645.0,2021/02/02,203
Czechia,2021-02-03,320231.0,251650.0,68581.0,2021/02/03,203
Czechia,2021-02-04,337984.0,256521.0,81463.0,2021/02/04,203
Czechia,2021-02-05,353946.0,261912.0,92034.0,2021/02/05,203
Czechia,2021-02-06,357095.0,262744.0,94351.0,2021/02/06,203
Czechia,2021-02-07,360399.0,263587.0,96812.0,2021/02/07,203
Czechia,2021-02-08,375642.0,267524.0,108118.0,2021/02/08,203
Czechia,2021-02-09,392474.0,272533.0,119941.0,2021/02/09,203
Czechia,2021-02-10,410991.0,277990.0,133001.0,2021/02/10,203
Czechia,2021-02-11,433027.0,284091.0,148936.0,2021/02/11,203
Czechia,2021-02-12,454062.0,290595.0,163467.0,2021/02/12,203
Czechia,2021-02-13,458582.0,292168.0,166414.0,2021/02/13,203
Czechia,2021-02-14,460933.0,293154.0,167779.0,2021/02/14,203
Czechia,2021-02-15,476475.0,299422.0,177053.0,2021/02/15,203
Czechia,2021-02-16,493759.0,307856.0,185903.0,2021/02/16,203
Czechia,2021-02-17,511408.0,317345.0,194063.0,2021/02/17,203
Czechia,2021-02-18,531372.0,329429.0,201943.0,2021/02/18,203
Czechia,2021-02-19,549987.0,340856.0,209131.0,2021/02/19,203
Czechia,2021-02-20,553012.0,342718.0,210294.0,2021/02/20,203
Czechia,2021-02-21,555016.0,343719.0,211297.0,2021/02/21,203
Czechia,2021-02-22,570859.0,353601.0,217258.0,2021/02/22,203
Czechia,2021-02-23,590316.0,366185.0,224131.0,2021/02/23,203
Czechia,2021-02-24,609847.0,379832.0,230015.0,2021/02/24,203
Czechia,2021-02-25,632827.0,397324.0,235503.0,2021/02/25,203
Czechia,2021-02-26,653710.0,412982.0,240728.0,2021/02/26,203
Czechia,2021-02-27,657130.0,415857.0,241273.0,2021/02/27,203
Czechia,2021-02-28,659984.0,418173.0,241811.0,2021/02/28,203
Czechia,2021-03-01,682087.0,436985.0,245102.0,2021/03/01,203
Czechia,2021-03-02,711988.0,463410.0,248578.0,2021/03/02,203
Czechia,2021-03-03,745992.0,493031.0,252961.0,2021/03/03,203
Czechia,2021-03-04,782075.0,524792.0,257283.0,2021/03/04,203
Czechia,2021-03-05,814345.0,551890.0,262455.0,2021/03/05,203
Czechia,2021-03-06,826187.0,562909.0,263278.0,2021/03/06,203
Czechia,2021-03-07,836890.0,572794.0,264096.0,2021/03/07,203
Czechia,2021-03-08,869521.0,600859.0,268662.0,2021/03/08,203
Czechia,2021-03-09,908351.0,634137.0,274214.0,2021/03/09,203
Czechia,2021-03-10,948144.0,668394.0,279750.0,2021/03/10,203
Denmark,2020-12-27,6447.0,6447.0,0.0,2020/12/27,208
Denmark,2020-12-28,8437.0,8437.0,0.0,2020/12/28,208
Denmark,2020-12-29,17337.0,17337.0,0.0,2020/12/29,208
Denmark,2020-12-30,28749.0,28749.0,0.0,2020/12/30,208
Denmark,2020-12-31,34883.0,34883.0,0.0,2020/12/31,208
Denmark,2021-01-01,37206.0,37206.0,0.0,2021/01/01,208
Denmark,2021-01-02,46022.0,46022.0,0.0,2021/01/02,208
Denmark,2021-01-03,51997.0,51997.0,0.0,2021/01/03,208
Denmark,2021-01-04,54393.0,54393.0,0.0,2021/01/04,208
Denmark,2021-01-05,67850.0,67850.0,0.0,2021/01/05,208
Denmark,2021-01-06,87515.0,87515.0,0.0,2021/01/06,208
Denmark,2021-01-07,104932.0,104932.0,0.0,2021/01/07,208
Denmark,2021-01-08,113377.0,113377.0,0.0,2021/01/08,208
Denmark,2021-01-09,115277.0,115277.0,0.0,2021/01/09,208
Denmark,2021-01-10,116090.0,116090.0,0.0,2021/01/10,208
Denmark,2021-01-11,116747.0,116747.0,0.0,2021/01/11,208
Denmark,2021-01-12,117210.0,117210.0,0.0,2021/01/12,208
Denmark,2021-01-13,129921.0,129921.0,0.0,2021/01/13,208
Denmark,2021-01-14,147809.0,147809.0,0.0,2021/01/14,208
Denmark,2021-01-15,163006.0,163001.0,5.0,2021/01/15,208
Denmark,2021-01-16,167617.0,167605.0,12.0,2021/01/16,208
Denmark,2021-01-17,170855.0,170132.0,723.0,2021/01/17,208
Denmark,2021-01-18,176867.0,174015.0,2852.0,2021/01/18,208
Denmark,2021-01-19,181432.0,176495.0,4937.0,2021/01/19,208
Denmark,2021-01-20,184821.0,178001.0,6820.0,2021/01/20,208
Denmark,2021-01-21,188689.0,179519.0,9170.0,2021/01/21,208
Denmark,2021-01-22,195001.0,180185.0,14816.0,2021/01/22,208
Denmark,2021-01-23,202954.0,180969.0,21985.0,2021/01/23,208
Denmark,2021-01-24,210100.0,181584.0,28516.0,2021/01/24,208
Denmark,2021-01-25,212811.0,181844.0,30967.0,2021/01/25,208
Denmark,2021-01-26,214768.0,182057.0,32711.0,2021/01/26,208
Denmark,2021-01-27,219339.0,182266.0,37073.0,2021/01/27,208
Denmark,2021-01-28,227692.0,182503.0,45189.0,2021/01/28,208
Denmark,2021-01-29,247148.0,183637.0,63511.0,2021/01/29,208
Denmark,2021-01-30,261343.0,184866.0,76477.0,2021/01/30,208
Denmark,2021-01-31,274885.0,186116.0,88769.0,2021/01/31,208
Denmark,2021-02-01,283512.0,186872.0,96640.0,2021/02/01,208
Denmark,2021-02-02,288579.0,188916.0,99663.0,2021/02/02,208
Denmark,2021-02-03,296310.0,190467.0,105843.0,2021/02/03,208
Denmark,2021-02-04,308666.0,191906.0,116760.0,2021/02/04,208
Denmark,2021-02-05,323731.0,193492.0,130239.0,2021/02/05,208
Denmark,2021-02-06,331476.0,194528.0,136948.0,2021/02/06,208
Denmark,2021-02-07,337030.0,196442.0,140588.0,2021/02/07,208
Denmark,2021-02-08,346632.0,198994.0,147638.0,2021/02/08,208
Denmark,2021-02-09,355109.0,202556.0,152553.0,2021/02/09,208
Denmark,2021-02-10,362309.0,205837.0,156472.0,2021/02/10,208
Denmark,2021-02-11,370420.0,211496.0,158924.0,2021/02/11,208
Denmark,2021-02-12,390076.0,223544.0,166532.0,2021/02/12,208
Denmark,2021-02-13,397609.0,230098.0,167511.0,2021/02/13,208
Denmark,2021-02-14,404475.0,236333.0,168142.0,2021/02/14,208
Denmark,2021-02-15,421443.0,250163.0,171280.0,2021/02/15,208
Denmark,2021-02-16,435967.0,263362.0,172605.0,2021/02/16,208
Denmark,2021-02-17,446871.0,273837.0,173034.0,2021/02/17,208
Denmark,2021-02-18,458658.0,285323.0,173335.0,2021/02/18,208
Denmark,2021-02-19,473534.0,299233.0,174301.0,2021/02/19,208
Denmark,2021-02-20,484618.0,309740.0,174878.0,2021/02/20,208
Denmark,2021-02-21,495764.0,320536.0,175228.0,2021/02/21,208
Denmark,2021-02-22,510349.0,334039.0,176310.0,2021/02/22,208
Denmark,2021-02-23,526698.0,348437.0,178261.0,2021/02/23,208
Denmark,2021-02-24,542363.0,362131.0,180232.0,2021/02/24,208
Denmark,2021-02-25,557443.0,376576.0,180867.0,2021/02/25,208
Denmark,2021-02-26,594372.0,412513.0,181859.0,2021/02/26,208
Denmark,2021-02-27,602482.0,419159.0,183323.0,2021/02/27,208
Denmark,2021-02-28,614878.0,430129.0,184749.0,2021/02/28,208
Denmark,2021-03-01,635666.0,449863.0,185803.0,2021/03/01,208
Denmark,2021-03-02,653653.0,466553.0,187100.0,2021/03/02,208
Denmark,2021-03-03,667670.0,479549.0,188121.0,2021/03/03,208
Denmark,2021-03-04,686726.0,496791.0,189935.0,2021/03/04,208
Denmark,2021-03-05,709008.0,513415.0,195593.0,2021/03/05,208
Denmark,2021-03-06,727642.0,528049.0,199593.0,2021/03/06,208
Denmark,2021-03-07,744057.0,540116.0,203941.0,2021/03/07,208
Denmark,2021-03-08,759715.0,549428.0,210287.0,2021/03/08,208
Denmark,2021-03-09,777459.0,560106.0,217353.0,2021/03/09,208
Denmark,2021-03-10,778126.0,560656.0,217470.0,2021/03/10,208
Dominica,2021-02-11,0.0,0.0,0.0,2021/02/11,212
Dominica,2021-02-12,0.0,0.0,0.0,2021/02/12,212
Dominica,2021-02-13,0.0,0.0,0.0,2021/02/13,212
Dominica,2021-02-14,0.0,0.0,0.0,2021/02/14,212
Dominica,2021-02-15,0.0,0.0,0.0,2021/02/15,212
Dominica,2021-02-16,0.0,0.0,0.0,2021/02/16,212
Dominica,2021-02-17,0.0,0.0,0.0,2021/02/17,212
Dominica,2021-02-18,0.0,0.0,0.0,2021/02/18,212
Dominica,2021-02-19,0.0,0.0,0.0,2021/02/19,212
Dominica,2021-02-20,0.0,0.0,0.0,2021/02/20,212
Dominica,2021-02-21,0.0,0.0,0.0,2021/02/21,212
Dominica,2021-02-22,0.0,0.0,0.0,2021/02/22,212
Dominica,2021-02-23,0.0,0.0,0.0,2021/02/23,212
Dominica,2021-02-24,0.0,0.0,0.0,2021/02/24,212
Dominica,2021-02-25,0.0,0.0,0.0,2021/02/25,212
Dominica,2021-02-26,0.0,0.0,0.0,2021/02/26,212
Dominica,2021-02-27,0.0,0.0,0.0,2021/02/27,212
Dominica,2021-02-28,0.0,0.0,0.0,2021/02/28,212
Dominica,2021-03-01,7202.0,7202.0,0.0,2021/03/01,212
Dominican Republic,2021-02-15,0.0,0.0,0.0,2021/02/15,214
Dominican Republic,2021-02-16,385.0,385.0,0.0,2021/02/16,214
Dominican Republic,2021-02-17,1379.0,1379.0,0.0,2021/02/17,214
Dominican Republic,2021-02-18,5328.0,5328.0,0.0,2021/02/18,214
Dominican Republic,2021-02-19,10200.0,10200.0,0.0,2021/02/19,214
Dominican Republic,2021-02-20,13087.0,13087.0,0.0,2021/02/20,214
Dominican Republic,2021-02-21,14264.0,14264.0,0.0,2021/02/21,214
Dominican Republic,2021-02-22,14264.0,14264.0,0.0,2021/02/22,214
Dominican Republic,2021-02-23,14264.0,14264.0,0.0,2021/02/23,214
Dominican Republic,2021-02-24,26400.0,26400.0,0.0,2021/02/24,214
Dominican Republic,2021-02-25,26400.0,26400.0,0.0,2021/02/25,214
Dominican Republic,2021-02-26,26400.0,26400.0,0.0,2021/02/26,214
Dominican Republic,2021-02-27,26400.0,26400.0,0.0,2021/02/27,214
Dominican Republic,2021-02-28,26400.0,26400.0,0.0,2021/02/28,214
Dominican Republic,2021-03-01,60000.0,60000.0,0.0,2021/03/01,214
Dominican Republic,2021-03-02,105000.0,105000.0,0.0,2021/03/02,214
Dominican Republic,2021-03-03,161827.0,161827.0,0.0,2021/03/03,214
Dominican Republic,2021-03-04,227719.0,227719.0,0.0,2021/03/04,214
Dominican Republic,2021-03-05,303490.0,303490.0,0.0,2021/03/05,214
Dominican Republic,2021-03-06,375265.0,375265.0,0.0,2021/03/06,214
Dominican Republic,2021-03-07,375265.0,375265.0,0.0,2021/03/07,214
Dominican Republic,2021-03-08,400041.0,400041.0,0.0,2021/03/08,214
Dominican Republic,2021-03-09,480237.0,480237.0,0.0,2021/03/09,214
Dominican Republic,2021-03-10,547091.0,547091.0,0.0,2021/03/10,214
Ecuador,2021-01-21,0.0,0.0,0.0,2021/01/21,218
Ecuador,2021-01-22,108.0,108.0,0.0,2021/01/22,218
Ecuador,2021-01-23,108.0,108.0,0.0,2021/01/23,218
Ecuador,2021-01-24,108.0,108.0,0.0,2021/01/24,218
Ecuador,2021-01-25,108.0,108.0,0.0,2021/01/25,218
Ecuador,2021-01-26,108.0,108.0,0.0,2021/01/26,218
Ecuador,2021-01-27,2982.0,2982.0,0.0,2021/01/27,218
Ecuador,2021-01-28,2982.0,2982.0,0.0,2021/01/28,218
Ecuador,2021-01-29,2982.0,2982.0,0.0,2021/01/29,218
Ecuador,2021-01-30,2982.0,2982.0,0.0,2021/01/30,218
Ecuador,2021-01-31,2982.0,2982.0,0.0,2021/01/31,218
Ecuador,2021-02-01,2982.0,2982.0,0.0,2021/02/01,218
Ecuador,2021-02-02,2982.0,2982.0,0.0,2021/02/02,218
Ecuador,2021-02-03,2982.0,2982.0,0.0,2021/02/03,218
Ecuador,2021-02-04,6228.0,6228.0,0.0,2021/02/04,218
Ecuador,2021-02-05,6228.0,6228.0,0.0,2021/02/05,218
Ecuador,2021-02-06,6228.0,6228.0,0.0,2021/02/06,218
Ecuador,2021-02-07,6228.0,6228.0,0.0,2021/02/07,218
Ecuador,2021-02-08,6228.0,6228.0,0.0,2021/02/08,218
Ecuador,2021-02-09,6228.0,6228.0,0.0,2021/02/09,218
Ecuador,2021-02-10,6228.0,6228.0,0.0,2021/02/10,218
Ecuador,2021-02-11,6228.0,6228.0,0.0,2021/02/11,218
Ecuador,2021-02-12,6228.0,6228.0,0.0,2021/02/12,218
Ecuador,2021-02-13,6228.0,6228.0,0.0,2021/02/13,218
Ecuador,2021-02-14,6228.0,6228.0,0.0,2021/02/14,218
Ecuador,2021-02-15,6228.0,6228.0,0.0,2021/02/15,218
Ecuador,2021-02-16,6228.0,6228.0,0.0,2021/02/16,218
Ecuador,2021-02-17,8190.0,6228.0,1962.0,2021/02/17,218
Ecuador,2021-02-18,8190.0,6228.0,1962.0,2021/02/18,218
Ecuador,2021-02-19,8190.0,6228.0,1962.0,2021/02/19,218
Ecuador,2021-02-20,8190.0,6228.0,1962.0,2021/02/20,218
Ecuador,2021-02-21,8190.0,6228.0,1962.0,2021/02/21,218
Ecuador,2021-02-22,8190.0,6228.0,1962.0,2021/02/22,218
Ecuador,2021-02-23,8190.0,6228.0,1962.0,2021/02/23,218
Ecuador,2021-02-24,24492.0,20784.0,3708.0,2021/02/24,218
Ecuador,2021-02-25,24492.0,20784.0,3708.0,2021/02/25,218
Ecuador,2021-02-26,24492.0,20784.0,3708.0,2021/02/26,218
Ecuador,2021-02-27,24492.0,20784.0,3708.0,2021/02/27,218
Ecuador,2021-02-28,24492.0,20784.0,3708.0,2021/02/28,218
Ecuador,2021-03-01,42114.0,35886.0,6228.0,2021/03/01,218
Ecuador,2021-03-02,42114.0,35886.0,6228.0,2021/03/02,218
Ecuador,2021-03-03,42114.0,35886.0,6228.0,2021/03/03,218
Ecuador,2021-03-04,59316.0,53088.0,6228.0,2021/03/04,218
Ecuador,2021-03-05,71148.0,64920.0,6228.0,2021/03/05,218
Ecuador,2021-03-06,71148.0,64920.0,6228.0,2021/03/06,218
Ecuador,2021-03-07,71148.0,64920.0,6228.0,2021/03/07,218
Ecuador,2021-03-08,74472.0,68244.0,6228.0,2021/03/08,218
Ecuador,2021-03-09,75258.0,69030.0,6228.0,2021/03/09,218
Egypt,2021-01-24,0.0,0.0,0.0,2021/01/24,818
Egypt,2021-01-25,0.0,0.0,0.0,2021/01/25,818
Egypt,2021-01-26,0.0,0.0,0.0,2021/01/26,818
Egypt,2021-01-27,0.0,0.0,0.0,2021/01/27,818
Egypt,2021-01-28,0.0,0.0,0.0,2021/01/28,818
Egypt,2021-01-29,0.0,0.0,0.0,2021/01/29,818
Egypt,2021-01-30,1315.0,0.0,0.0,2021/01/30,818
El Salvador,2021-02-17,0.0,0.0,0.0,2021/02/17,222
El Salvador,2021-02-18,0.0,0.0,0.0,2021/02/18,222
El Salvador,2021-02-19,0.0,0.0,0.0,2021/02/19,222
El Salvador,2021-02-20,0.0,0.0,0.0,2021/02/20,222
El Salvador,2021-02-21,0.0,0.0,0.0,2021/02/21,222
El Salvador,2021-02-22,6000.0,6000.0,0.0,2021/02/22,222
El Salvador,2021-02-23,6000.0,6000.0,0.0,2021/02/23,222
El Salvador,2021-02-24,6000.0,6000.0,0.0,2021/02/24,222
El Salvador,2021-02-25,16000.0,16000.0,0.0,2021/02/25,222
England,2020-12-13,55576.0,55576.0,0.0,2020/12/13,82601
England,2020-12-14,55576.0,55576.0,0.0,2020/12/14,82601
England,2020-12-15,55576.0,55576.0,0.0,2020/12/15,82601
England,2020-12-16,55576.0,55576.0,0.0,2020/12/16,82601
England,2020-12-17,55576.0,55576.0,0.0,2020/12/17,82601
England,2020-12-18,55576.0,55576.0,0.0,2020/12/18,82601
England,2020-12-19,55576.0,55576.0,0.0,2020/12/19,82601
England,2020-12-20,574829.0,574829.0,0.0,2020/12/20,82601
England,2020-12-21,574829.0,574829.0,0.0,2020/12/21,82601
England,2020-12-22,574829.0,574829.0,0.0,2020/12/22,82601
England,2020-12-23,574829.0,574829.0,0.0,2020/12/23,82601
England,2020-12-24,574829.0,574829.0,0.0,2020/12/24,82601
England,2020-12-25,574829.0,574829.0,0.0,2020/12/25,82601
England,2020-12-26,574829.0,574829.0,0.0,2020/12/26,82601
England,2020-12-27,842638.0,842638.0,0.0,2020/12/27,82601
England,2020-12-28,842638.0,842638.0,0.0,2020/12/28,82601
England,2020-12-29,842638.0,842638.0,0.0,2020/12/29,82601
England,2020-12-30,842638.0,842638.0,0.0,2020/12/30,82601
England,2020-12-31,842638.0,842638.0,0.0,2020/12/31,82601
England,2021-01-01,842638.0,842638.0,0.0,2021/01/01,82601
England,2021-01-02,842638.0,842638.0,0.0,2021/01/02,82601
England,2021-01-03,1193335.0,1172675.0,20660.0,2021/01/03,82601
England,2021-01-04,1193335.0,1172675.0,20660.0,2021/01/04,82601
England,2021-01-05,1193335.0,1172675.0,20660.0,2021/01/05,82601
England,2021-01-06,1193335.0,1172675.0,20660.0,2021/01/06,82601
England,2021-01-07,1193335.0,1172675.0,20660.0,2021/01/07,82601
England,2021-01-08,1193335.0,1172675.0,20660.0,2021/01/08,82601
England,2021-01-09,1193335.0,1172675.0,20660.0,2021/01/09,82601
England,2021-01-10,2333764.0,1959151.0,374613.0,2021/01/10,82601
England,2021-01-11,2474205.0,2080280.0,393925.0,2021/01/11,82601
England,2021-01-12,2661850.0,2254556.0,407294.0,2021/01/12,82601
England,2021-01-13,2910027.0,2494371.0,415656.0,2021/01/13,82601
England,2021-01-14,3189674.0,2769164.0,420510.0,2021/01/14,82601
England,2021-01-15,3514385.0,3090058.0,424327.0,2021/01/15,82601
England,2021-01-16,3791594.0,3365492.0,426102.0,2021/01/16,82601
England,2021-01-17,3947442.0,3520056.0,427386.0,2021/01/17,82601
England,2021-01-18,4118342.0,3687206.0,431136.0,2021/01/18,82601
England,2021-01-19,4419704.0,3985579.0,434125.0,2021/01/19,82601
England,2021-01-20,4740578.0,4303730.0,436848.0,2021/01/20,82601
England,2021-01-21,5100475.0,4661293.0,439182.0,2021/01/21,82601
England,2021-01-22,5526071.0,5085771.0,440300.0,2021/01/22,82601
England,2021-01-23,5970175.0,5529101.0,441074.0,2021/01/23,82601
England,2021-01-24,6169377.0,5727693.0,441684.0,2021/01/24,82601
England,2021-01-25,6405554.0,5962544.0,443010.0,2021/01/25,82601
England,2021-01-26,6665861.0,6221850.0,444011.0,2021/01/26,82601
England,2021-01-27,6918853.0,6473752.0,445101.0,2021/01/27,82601
England,2021-01-28,7263317.0,6816945.0,446372.0,2021/01/28,82601
England,2021-01-29,7701203.0,7253305.0,447898.0,2021/01/29,82601
England,2021-01-30,8251146.0,7792996.0,458150.0,2021/01/30,82601
England,2021-01-31,8543262.0,8082355.0,460907.0,2021/01/31,82601
England,2021-02-01,8825371.0,8362868.0,462503.0,2021/02/01,82601
England,2021-02-02,9126930.0,8663041.0,463889.0,2021/02/02,82601
England,2021-02-03,9508006.0,9041835.0,466171.0,2021/02/03,82601
England,2021-02-04,9899043.0,9430261.0,468782.0,2021/02/04,82601
England,2021-02-05,10302620.0,9831897.0,470723.0,2021/02/05,82601
England,2021-02-06,10761539.0,10290215.0,471324.0,2021/02/06,82601
England,2021-02-07,10991365.0,10519729.0,471636.0,2021/02/07,82601
England,2021-02-08,11245053.0,10771998.0,473055.0,2021/02/08,82601
England,2021-02-09,11558880.0,11083652.0,475228.0,2021/02/09,82601
England,2021-02-10,11901827.0,11422507.0,479320.0,2021/02/10,82601
England,2021-02-11,12293207.0,11809241.0,483966.0,2021/02/11,82601
England,2021-02-12,12733865.0,12246166.0,487699.0,2021/02/12,82601
England,2021-02-13,13165548.0,12675663.0,489885.0,2021/02/13,82601
England,2021-02-14,13353631.0,12862909.0,490722.0,2021/02/14,82601
England,2021-02-15,13575245.0,13082669.0,492576.0,2021/02/15,82601
England,2021-02-16,13891042.0,13395338.0,495704.0,2021/02/16,82601
England,2021-02-17,14318115.0,13817914.0,500201.0,2021/02/17,82601
England,2021-02-18,14718938.0,14214176.0,504762.0,2021/02/18,82601
England,2021-02-19,15046635.0,14537978.0,508657.0,2021/02/19,82601
England,2021-02-20,15355176.0,14844087.0,511089.0,2021/02/20,82601
England,2021-02-21,15471509.0,14958074.0,513435.0,2021/02/21,82601
England,2021-02-22,15631937.0,15113158.0,518779.0,2021/02/22,82601
England,2021-02-23,15926415.0,15398055.0,528360.0,2021/02/23,82601
England,2021-02-24,16337561.0,15794992.0,542569.0,2021/02/24,82601
England,2021-02-25,16785841.0,16227104.0,558737.0,2021/02/25,82601
England,2021-02-26,17254844.0,16679881.0,574963.0,2021/02/26,82601
England,2021-02-27,17641792.0,17051245.0,590547.0,2021/02/27,82601
England,2021-02-28,17812739.0,17212804.0,599935.0,2021/02/28,82601
England,2021-03-01,17985951.0,17373384.0,612567.0,2021/03/01,82601
England,2021-03-02,18194919.0,17554700.0,640219.0,2021/03/02,82601
England,2021-03-03,18469922.0,17785702.0,684220.0,2021/03/03,82601
England,2021-03-04,18835355.0,18106090.0,729265.0,2021/03/04,82601
England,2021-03-05,19258271.0,18491771.0,766500.0,2021/03/05,82601
England,2021-03-06,19663577.0,18875389.0,788188.0,2021/03/06,82601
England,2021-03-07,19812818.0,19015497.0,797321.0,2021/03/07,82601
England,2021-03-08,20020354.0,19199233.0,821121.0,2021/03/08,82601
England,2021-03-09,20248632.0,19380360.0,868272.0,2021/03/09,82601
Estonia,2020-12-28,207.0,0.0,0.0,2020/12/28,233
Estonia,2020-12-29,516.0,0.0,0.0,2020/12/29,233
Estonia,2020-12-30,884.0,0.0,0.0,2020/12/30,233
Estonia,2020-12-31,1907.0,0.0,0.0,2020/12/31,233
Estonia,2021-01-01,2487.0,0.0,0.0,2021/01/01,233
Estonia,2021-01-02,2487.0,0.0,0.0,2021/01/02,233
Estonia,2021-01-03,2517.0,0.0,0.0,2021/01/03,233
Estonia,2021-01-04,2535.0,0.0,0.0,2021/01/04,233
Estonia,2021-01-05,3188.0,0.0,0.0,2021/01/05,233
Estonia,2021-01-06,5009.0,0.0,0.0,2021/01/06,233
Estonia,2021-01-07,6632.0,0.0,0.0,2021/01/07,233
Estonia,2021-01-08,7973.0,0.0,0.0,2021/01/08,233
Estonia,2021-01-09,10197.0,0.0,0.0,2021/01/09,233
Estonia,2021-01-10,10749.0,0.0,0.0,2021/01/10,233
Estonia,2021-01-11,10972.0,0.0,0.0,2021/01/11,233
Estonia,2021-01-12,11896.0,0.0,0.0,2021/01/12,233
Estonia,2021-01-13,13481.0,0.0,0.0,2021/01/13,233
Estonia,2021-01-14,14879.0,0.0,0.0,2021/01/14,233
Estonia,2021-01-15,16677.0,0.0,0.0,2021/01/15,233
Estonia,2021-01-16,17959.0,0.0,0.0,2021/01/16,233
Estonia,2021-01-17,18179.0,0.0,0.0,2021/01/17,233
Estonia,2021-01-18,18275.0,0.0,0.0,2021/01/18,233
Estonia,2021-01-19,19315.0,0.0,0.0,2021/01/19,233
Estonia,2021-01-20,20478.0,0.0,0.0,2021/01/20,233
Estonia,2021-01-21,21985.0,0.0,0.0,2021/01/21,233
Estonia,2021-01-22,24196.0,0.0,0.0,2021/01/22,233
Estonia,2021-01-23,25704.0,0.0,0.0,2021/01/23,233
Estonia,2021-01-24,25964.0,0.0,0.0,2021/01/24,233
Estonia,2021-01-25,26126.0,0.0,0.0,2021/01/25,233
Estonia,2021-01-26,27180.0,0.0,0.0,2021/01/26,233
Estonia,2021-01-27,29594.0,0.0,0.0,2021/01/27,233
Estonia,2021-01-28,31629.0,25415.0,6214.0,2021/01/28,233
Estonia,2021-01-29,34019.0,26412.0,7607.0,2021/01/29,233
Estonia,2021-01-30,37230.0,27633.0,9597.0,2021/01/30,233
Estonia,2021-01-31,38055.0,27900.0,10155.0,2021/01/31,233
