0,NAME,state,POP_ESTIMATE_2019,FIPS
1,Fayette County, Illinois,21565,17051
2,Logan County, Illinois,29003,17107
3,Saline County, Illinois,23994,17165
4,Lake County, Illinois,701473,17097
5,Massac County, Illinois,14219,17127
6,Cass County, Illinois,12493,17017
7,Huntington County, Indiana,36359,18069
8,White County, Indiana,24149,18181
9,Jay County, Indiana,20840,18075
10,Shelby County, Indiana,44438,18145
11,Sullivan County, Indiana,20730,18153
12,Tippecanoe County, Indiana,191553,18157
13,Hamilton County, Indiana,323117,18057
14,Bartholomew County, Indiana,82481,18005
15,Fulton County, Indiana,20096,18049
16,Noble County, Indiana,47506,18113
17,Clark County, Indiana,116507,18019
18,Hendricks County, Indiana,163799,18063
19,Grant County, Indiana,66452,18053
20,Jackson County, Indiana,44025,18071
21,Owen County, Indiana,20835,18119
22,Whitley County, Indiana,33730,18183
23,Clinton County, Indiana,32273,18023
24,Union County, Indiana,7113,18161
25,Dearborn County, Indiana,49479,18029
26,Lawrence County, Indiana,45548,18093
27,Perry County, Indiana,19102,18123
28,Posey County, Indiana,25560,18129
29,Carroll County, Indiana,20074,18015
30,Fountain County, Indiana,16430,18045
31,Starke County, Indiana,22952,18149
32,Greene County, Indiana,32159,18055
33,Benton County, Iowa,25636,19011
34,Dubuque County, Iowa,96982,19061
35,Pocahontas County, Iowa,6797,19151
36,Van Buren County, Iowa,7150,19177
37,Adams County, Iowa,3670,19003
38,Audubon County, Iowa,5571,19009
39,Davis County, Iowa,8920,19051
40,Ida County, Iowa,6901,19093
41,Monroe County, Iowa,7807,19135
42,Sioux County, Iowa,34827,19167
43,Calhoun County, Iowa,9744,19025
44,Cerro Gordo County, Iowa,42834,19033
45,Hardin County, Iowa,17061,19083
46,Lucas County, Iowa,8583,19117
47,Palo Alto County, Iowa,9003,19147
48,Henry County, Iowa,19941,19087
49,Jasper County, Iowa,36971,19099
50,Poweshiek County, Iowa,18388,19157
51,Clayton County, Iowa,17625,19043
52,Bremer County, Iowa,24864,19017
53,Emmet County, Iowa,9438,19063
54,Hancock County, Iowa,10802,19081
55,Jackson County, Iowa,19401,19097
56,Lee County, Iowa,34227,19111
57,Warren County, Iowa,50076,19181
58,Mahaska County, Iowa,22164,19123
59,Clay County, Iowa,16211,19041
60,Delaware County, Iowa,17183,19055
61,Bacon County, Georgia,11201,13005
62,Brantley County, Georgia,18756,13025
63,Ben Hill County, Georgia,17033,13017
64,Burke County, Georgia,22520,13033
65,Catoosa County, Georgia,66700,13047
66,Chattahoochee County, Georgia,10560,13053
67,Chattooga County, Georgia,24812,13055
68,Columbia County, Georgia,150705,13073
69,Decatur County, Georgia,26682,13087
70,Floyd County, Georgia,97369,13115
71,Forsyth County, Georgia,228383,13117
72,Habersham County, Georgia,44626,13137
73,Hart County, Georgia,25773,13147
74,Lowndes County, Georgia,115364,13185
75,McIntosh County, Georgia,14174,13191
76,Meriwether County, Georgia,21106,13199
77,Monroe County, Georgia,27171,13207
78,Putnam County, Georgia,21691,13237
79,Sumter County, Georgia,30064,13261
80,Taliaferro County, Georgia,1611,13265
81,Warren County, Georgia,5297,13301
82,Wayne County, Iowa,6429,19185
83,Scott County, Iowa,172446,19163
84,Sherman County, Kansas,5938,20181
85,Thomas County, Kansas,7810,20193
86,Morris County, Kansas,5566,20127
87,Rooks County, Kansas,5053,20163
88,Clark County, Kansas,2026,20025
89,Harper County, Kansas,5594,20077
90,Lyon County, Kansas,33251,20111
91,Pawnee County, Kansas,6629,20145
92,Comanche County, Kansas,1740,20033
93,Gove County, Kansas,2644,20063
94,Harvey County, Kansas,34503,20079
95,Kearny County, Kansas,3907,20093
96,McPherson County, Kansas,28567,20113
97,Desha County, Arkansas,11709,5041
98,Fulton County, Arkansas,12231,5049
99,Howard County, Arkansas,13311,5061
100,Garland County, Arkansas,98555,5051
101,Mississippi County, Arkansas,42126,5093
102,Pope County, Arkansas,63761,5115
103,Prairie County, Arkansas,8189,5117
104,Union County, Arkansas,39449,5139
105,Woodruff County, Arkansas,6533,5147
106,Cleburne County, Arkansas,25100,5023
107,Cleveland County, Arkansas,8128,5025
108,Jackson County, Arkansas,17027,5067
109,Hempstead County, Arkansas,21842,5057
110,Sharp County, Arkansas,17139,5135
111,Stone County, Arkansas,12475,5137
112,Washington County, Arkansas,232289,5143
113,Baxter County, Arkansas,41427,5005
114,Ashley County, Arkansas,20270,5003
115,Craighead County, Arkansas,107345,5031
116,Greene County, Arkansas,44937,5055
117,Perry County, Arkansas,10355,5105
118,Poinsett County, Arkansas,23896,5111
119,Sevier County, Arkansas,17081,5133
120,Calhoun County, Arkansas,5192,5013
121,Clark County, Arkansas,22386,5019
122,Lawrence County, Arkansas,16549,5075
123,Monroe County, Arkansas,7050,5095
124,Conway County, Arkansas,20858,5029
125,Newton County, Arkansas,7812,5101
126,Arkansas County, Arkansas,17914,5001
127,Lonoke County, Arkansas,72528,5085
128,Carroll County, Arkansas,27965,5015
129,St. Francis County, Arkansas,25900,5123
130,Pulaski County, Arkansas,392967,5119
131,Merced County, California,271382,6047
132,Mariposa County, California,17420,6043
133,Modoc County, California,8907,6049
134,Contra Costa County, California,1142251,6013
135,Inyo County, California,17977,6027
136,Stanislaus County, California,543194,6099
137,Santa Barbara County, California,444829,6083
138,Tehama County, California,63912,6103
139,Mono County, California,14310,6051
140,San Benito County, California,60376,6069
141,Bryan County, Georgia,37063,13029
142,Butts County, Georgia,24090,13035
143,Camden County, Georgia,53231,13039
144,Crawford County, Georgia,12325,13079
145,Early County, Georgia,10312,13099
146,Coffee County, Georgia,43021,13069
147,Coweta County, Georgia,143260,13077
148,Gilmer County, Georgia,30414,13123
149,Walton County, Georgia,91442,13297
150,Wilkes County, Georgia,9844,13317
151,Dodge County, Georgia,20829,13091
152,Gordon County, Georgia,57202,13129
153,Cherokee County, Georgia,247515,13057
154,Fayette County, Georgia,112303,13113
155,Lee County, Georgia,29502,13177
156,Pickens County, Georgia,31387,13227
157,Greene County, Georgia,17349,13133
158,Cook County, Georgia,17177,13075
159,Dawson County, Georgia,24536,13085
160,Fulton County, Georgia,1036200,13121
161,Hawaii County, Hawaii,199459,15001
162,Honolulu County, Hawaii,984821,15003
163,Kauai County, Hawaii,71769,15007
164,Kalawao County, Hawaii,66,15005
165,Cassia County, Idaho,23690,16031
166,Lincoln County, Idaho,5350,16063
167,Valley County, Idaho,10709,16085
168,Franklin County, Idaho,13464,16041
169,Nez Perce County, Idaho,40217,16069
170,Kootenai County, Idaho,157322,16055
171,Minidoka County, Idaho,20705,16067
172,Twin Falls County, Idaho,84869,16083
173,Blaine County, Idaho,22373,16013
174,Boise County, Idaho,7378,16015
175,Butte County, Idaho,2581,16023
176,Gooding County, Idaho,15148,16047
177,Ada County, Idaho,456849,16001
178,Bear Lake County, Idaho,6000,16007
179,Bingham County, Idaho,45839,16011
180,Camas County, Idaho,1048,16025
181,Clearwater County, Idaho,8673,16035
182,Jefferson County, Idaho,28534,16051
183,Lane County, Oregon,373340,41039
184,Surry County, Virginia,6523,51181
185,Clarke County, Virginia,14423,51043
186,Mecklenburg County, Virginia,30728,51117
187,Augusta County, Virginia,75079,51015
188,Goochland County, Virginia,22865,51075
189,Madison County, Virginia,13170,51113
190,Roanoke County, Virginia,93823,51161
191,Brunswick County, Virginia,16520,51025
192,Northampton County, Virginia,11885,51131
193,Rockbridge County, Virginia,22570,51163
194,Norton city, Virginia,3970,51720
195,Colonial Heights city, Virginia,17428,51570
196,Bland County, Virginia,6388,51021
197,Botetourt County, Virginia,33343,51023
198,Bristol city, Virginia,16912,51520
199,Williamsburg city, Virginia,14927,51830
200,Carroll County, Virginia,29801,51035
201,Sacramento County, California,1524553,6067
202,El Dorado County, California,188563,6017
203,Monterey County, California,433410,6053
204,San Francisco County, California,874961,6075
205,San Diego County, California,3316073,6073
206,Tulare County, California,461898,6107
207,Humboldt County, California,135940,6023
208,Alpine County, California,1039,6003
209,Madera County, California,155433,6039
210,Santa Cruz County, California,273962,6087
211,Trinity County, California,12700,6105
212,Riverside County, California,2411439,6065
213,San Bernardino County, California,2149031,6071
214,Marin County, California,259943,6041
215,Placer County, California,385512,6061
216,Shasta County, California,179212,6089
217,Solano County, California,441829,6095
218,Colusa County, California,21454,6011
219,Copiah County, Mississippi,28501,28029
220,Hinds County, Mississippi,238797,28049
221,Union County, Mississippi,28507,28145
222,Tippah County, Mississippi,22018,28139
223,Forrest County, Mississippi,75224,28035
224,Lafayette County, Mississippi,53590,28071
225,Lowndes County, Mississippi,59150,28087
226,Wilkinson County, Mississippi,8875,28157
227,Jefferson Davis County, Mississippi,11339,28065
228,Scott County, Mississippi,28332,28123
229,Yazoo County, Mississippi,28565,28163
230,Bolivar County, Mississippi,31848,28011
231,Pike County, Mississippi,39532,28113
232,Stone County, Mississippi,18276,28131
233,Kemper County, Mississippi,9943,28069
234,Sunflower County, Mississippi,26168,28133
235,Adams County, Mississippi,31266,28001
236,DeSoto County, Mississippi,178975,28033
237,Delaware County, Pennsylvania,564554,42045
238,Somerset County, Pennsylvania,74361,42111
239,Madison County, Missouri,12179,29123
240,Vernon County, Missouri,20595,29217
241,Nodaway County, Missouri,22359,29147
242,Chariton County, Missouri,7483,29041
243,Wayne County, Missouri,13195,29223
244,Scott County, Missouri,38633,29201
245,Barton County, Missouri,11797,29011
246,Cedar County, Missouri,14043,29039
247,Gasconade County, Missouri,14711,29073
248,Macon County, Missouri,15199,29121
249,Oregon County, Missouri,10647,29149
250,Ste. Genevieve County, Missouri,17848,29186
251,Douglas County, Missouri,13306,29067
252,Henry County, Missouri,21735,29083
253,Lawrence County, Missouri,38204,29109
254,Pulaski County, Missouri,52425,29169
255,Texas County, Missouri,25604,29215
256,Callaway County, Missouri,44889,29027
257,Cooper County, Missouri,17660,29053
258,Gentry County, Missouri,6616,29075
259,Washington County, Virginia,54071,51191
260,Page County, Virginia,23788,51139
261,Alexandria city, Virginia,157613,51510
262,Hampton city, Virginia,135041,51650
263,Arlington County, Virginia,233464,51013
264,Buchanan County, Virginia,21788,51027
265,Stafford County, Virginia,146773,51179
266,Richmond city, Virginia,226622,51760
267,Essex County, Virginia,10998,51057
268,Tazewell County, Virginia,41603,51185
269,Manassas Park city, Virginia,16986,51685
270,Sussex County, Virginia,11377,51183
271,Manassas city, Virginia,41174,51683
272,Salem city, Virginia,25317,51775
273,Charlotte County, Virginia,12040,51037
274,Greensville County, Virginia,11525,51081
275,Thurston County, Washington,279711,53067
276,Columbia County, Washington,3992,53013
277,Guayanilla Municipio, Puerto Rico,18514,72059
278,Sabana Grande Municipio, Puerto Rico,22560,72121
279,Hormigueros Municipio, Puerto Rico,15943,72067
280,Utuado Municipio, Puerto Rico,28676,72141
281,Florida Municipio, Puerto Rico,11697,72054
282,Moca Municipio, Puerto Rico,36161,72099
283,Salinas Municipio, Puerto Rico,28109,72123
284,Mississippi County, Missouri,13574,29133
285,Ozark County, Missouri,9207,29153
286,Bollinger County, Missouri,12225,29017
287,Sumner County, Tennessee,183437,47165
288,Trousdale County, Tennessee,10231,47169
289,Clay County, Tennessee,7654,47027
290,Moultrie County, Illinois,14641,17139
291,Pike County, Illinois,15672,17149
292,Pope County, Illinois,4203,17151
293,St. Clair County, Illinois,262338,17163
294,Shelby County, Illinois,21737,17173
295,Champaign County, Illinois,209922,17019
296,Calhoun County, Illinois,4830,17013
297,Ford County, Illinois,13270,17053
298,Kane County, Illinois,531376,17089
299,Kendall County, Illinois,126054,17093
300,Brown County, Illinois,6628,17009
301,Marion County, Illinois,37743,17121
302,Mason County, Illinois,13621,17125
303,Iroquois County, Illinois,27812,17075
304,Clay County, Illinois,13287,17025
305,Gallatin County, Illinois,5064,17059
306,Monroe County, Illinois,34168,17133
307,Union County, Illinois,16968,17181
308,Winnebago County, Illinois,284819,17201
309,Pulaski County, Illinois,5510,17153
310,Schuyler County, Illinois,6953,17169
311,Edgar County, Illinois,17407,17045
312,Boone County, Illinois,53537,17007
313,Bureau County, Illinois,33122,17011
314,Coles County, Illinois,51353,17029
315,Crawford County, Illinois,18972,17033
316,Putnam County, Illinois,5721,17155
317,De Witt County, Illinois,15932,17039
318,Lee County, Illinois,34389,17103
319,Macoupin County, Illinois,45463,17117
320,Richland County, Illinois,15766,17159
321,Washington County, Illinois,14058,17189
322,Washington County, Oregon,589481,41067
323,Clatsop County, Oregon,39102,41007
324,Cameron County, Pennsylvania,4611,42023
325,Bucks County, Pennsylvania,626806,42017
326,Lehigh County, Pennsylvania,365052,42077
327,Clarion County, Pennsylvania,38715,42031
328,Greene County, Pennsylvania,36870,42059
329,Luzerne County, Pennsylvania,317663,42079
330,Columbia County, Pennsylvania,65715,42037
331,Jefferson County, Pennsylvania,43846,42065
332,Perry County, Pennsylvania,46053,42099
333,Sullivan County, Pennsylvania,6135,42113
334,Kent County, Rhode Island,163869,44003
335,Washington County, Rhode Island,126060,44009
336,Newberry County, South Carolina,38194,45071
337,Clarendon County, South Carolina,33957,45027
338,Sumter County, South Carolina,106757,45085
339,Barnwell County, South Carolina,21346,45011
340,Darlington County, South Carolina,67027,45031
341,York County, South Carolina,265872,45091
342,Cherokee County, South Carolina,56895,45021
343,Jasper County, South Carolina,28657,45053
344,Lee County, South Carolina,17365,45061
345,Abbeville County, South Carolina,24627,45001
346,Lyman County, South Dakota,3848,46085
347,Deuel County, South Dakota,4318,46039
348,Glenn County, California,27976,6021
349,Butte County, California,225817,6007
350,Kings County, California,150691,6031
351,Plumas County, California,18660,6063
352,San Luis Obispo County, California,282165,6079
353,Fresno County, California,984521,6019
354,Kern County, California,887641,6029
355,Orange County, California,3168044,6059
356,Ventura County, California,847263,6111
357,Calaveras County, California,45514,6009
358,Sutter County, California,96109,6101
359,San Mateo County, California,767423,6081
360,Tuolumne County, California,54045,6109
361,San Joaquin County, California,742603,6077
362,Amador County, California,38429,6005
363,Phillips County, Colorado,4290,8095
364,Archuleta County, Colorado,13253,8007
365,Denver County, Colorado,705576,8031
366,Kiowa County, Colorado,1489,8061
367,Huerfano County, Colorado,6679,8055
368,Baca County, Colorado,3561,8009
369,Gilpin County, Colorado,6018,8047
370,Kit Carson County, Colorado,7447,8063
371,Gunnison County, Colorado,16802,8051
372,Mineral County, Colorado,824,8079
373,Ouray County, Colorado,4796,8091
374,Sedgwick County, Colorado,2322,8115
375,Weld County, Colorado,305345,8123
376,Custer County, Colorado,4776,8027
377,Costilla County, Colorado,3745,8023
378,Douglas County, Colorado,336041,8035
379,Lake County, Colorado,7751,8065
380,La Plata County, Colorado,55617,8067
381,Pitkin County, Colorado,17926,8097
382,Rio Grande County, Colorado,11305,8105
383,Bent County, Colorado,5787,8011
384,Crowley County, Colorado,5754,8025
385,San Juan County, Colorado,589,8111
386,Larimer County, Colorado,344786,8069
387,Logan County, Colorado,22380,8075
388,San Miguel County, Colorado,8049,8113
389,Teller County, Colorado,24524,8119
390,Elbert County, Colorado,25717,8039
391,Las Animas County, Colorado,14266,8071
392,Lincoln County, Colorado,5585,8073
393,Summit County, Colorado,30649,8117
394,Alamosa County, Colorado,16107,8003
395,Delta County, Colorado,30565,8029
396,Fremont County, Colorado,47321,8043
397,Montrose County, Colorado,41686,8085
398,Morgan County, Colorado,28517,8087
399,Saguache County, Colorado,6592,8109
400,Prowers County, Colorado,12022,8099
401,Washington County, Colorado,4868,8121
402,Grand County, Colorado,15303,8049
403,Otero County, Colorado,18282,8089
404,Broomfield County, Colorado,67886,8014
405,Sussex County, Delaware,224384,10005
406,District of Columbia, District of Columbia,692683,11001
407,New Haven County, Connecticut,857513,9009
408,Hartford County, Connecticut,893561,9003
409,Shelby County, Tennessee,936374,47157
410,Henderson County, Tennessee,27977,47077
411,Jefferson County, Tennessee,53679,47089
412,Sequatchie County, Tennessee,14816,47153
413,Carroll County, Tennessee,27886,47017
414,Davidson County, Tennessee,687488,47037
415,Perry County, Tennessee,7962,47135
416,Meigs County, Tennessee,12104,47121
417,Haywood County, Tennessee,17623,47075
418,Montgomery County, Tennessee,200180,47125
419,Grundy County, Tennessee,13344,47061
420,Cocke County, Tennessee,35552,47029
421,DeKalb County, Tennessee,19847,47041
422,Lewis County, Tennessee,12027,47101
423,Obion County, Tennessee,30365,47131
424,Tipton County, Tennessee,61447,47167
425,Dyer County, Tennessee,37416,47045
426,Hamilton County, Tennessee,360919,47065
427,Polk County, Tennessee,16814,47139
428,White County, Tennessee,26800,47185
429,Sullivan County, Tennessee,157050,47163
430,Schoharie County, New York,31222,36095
431,Fulton County, New York,53646,36035
432,Rensselaer County, New York,159185,36083
433,Franklin County, New York,50477,36033
434,Queens County, New York,2287388,36081
435,Washington County, New York,61616,36115
436,New York County, New York,1631993,36061
437,Cayuga County, New York,77425,36011
438,Rockland County, New York,324422,36087
439,Niagara County, New York,210820,36063
440,Essex County, New York,37459,36031
441,Nassau County, New York,1356509,36059
442,Schuyler County, New York,17920,36097
443,Chenango County, New York,47909,36017
444,Jefferson County, New York,112842,36045
445,Suffolk County, New York,1483832,36103
446,Wyoming County, New York,40305,36121
447,Oswego County, New York,118339,36075
448,Wayne County, New York,90519,36117
449,Broome County, New York,193188,36007
450,Hinsdale County, Colorado,857,8053
451,Erie County, New York,919355,36029
452,Sullivan County, New York,75116,36105
453,Orange County, New York,380085,36071
454,Haywood County, North Carolina,61053,37087
455,Forsyth County, North Carolina,375195,37067
456,Lake County, Indiana,485707,18089
457,Montgomery County, Indiana,38287,18107
458,Adams County, Indiana,35376,18001
459,Fayette County, Indiana,23194,18041
460,Clay County, Indiana,26234,18021
461,Dubois County, Indiana,42543,18037
462,Franklin County, Indiana,22774,18047
463,Hancock County, Indiana,75164,18059
464,Howard County, Indiana,82331,18067
465,Ohio County, Indiana,5874,18115
466,Parke County, Indiana,16946,18121
467,Randolph County, Indiana,24926,18135
468,Benton County, Indiana,8677,18007
469,Brown County, Indiana,15064,18013
470,Putnam County, Indiana,37384,18133
471,Washington County, Indiana,27848,18175
472,Daviess County, Indiana,33120,18027
473,Henry County, Indiana,48255,18065
474,Knox County, Indiana,37065,18083
475,Madison County, Indiana,129455,18095
476,Pike County, Indiana,12378,18125
477,Pulaski County, Indiana,12559,18131
478,Steuben County, Indiana,34453,18151
479,Laramie County, Wyoming,98320,56021
480,Teton County, Wyoming,23280,56039
481,San Jacinto County, Texas,28180,48407
482,Upshur County, Texas,41018,48459
483,Waller County, Texas,51832,48473
484,Wilson County, Texas,49173,48493
485,Hockley County, Texas,23064,48219
486,Midland County, Texas,168167,48329
487,Llano County, Texas,21047,48299
488,Fannin County, Texas,34537,48147
489,Brazos County, Texas,222981,48041
490,Gaines County, Texas,20706,48165
491,Gray County, Texas,22410,48179
492,Jack County, Texas,8852,48237
493,Bosque County, Texas,18296,48035
494,Bexar County, Texas,1952843,48029
495,Baylor County, Texas,3577,48023
496,Denton County, Texas,833822,48121
497,Galveston County, Texas,332885,48167
498,Roberts County, Texas,805,48393
499,Uvalde County, Texas,26920,48463
500,Bowie County, Texas,93373,48037
501,Kent County, Texas,647,48263
502,Somervell County, Texas,8860,48425
503,Hardin County, Texas,56765,48199
504,Leon County, Texas,17225,48289
505,Newton County, Texas,13914,48351
506,Reeves County, Texas,15492,48389
507,Travis County, Texas,1226805,48453
508,Collingsworth County, Texas,2969,48087
509,Erath County, Texas,41841,48143
510,Motley County, Texas,1252,48345
511,Coleman County, Texas,8334,48083
512,Medina County, Texas,50057,48325
513,Henderson County, Texas,81070,48213
514,Lamar County, Texas,49611,48277
515,Kimble County, Texas,4373,48267
516,Washington County, Texas,35163,48477
517,Stephens County, Texas,9364,48429
518,Andrews County, Texas,18036,48003
519,Gonzales County, Texas,20731,48177
520,Lynn County, Texas,5830,48305
521,Zapata County, Texas,14304,48505
522,Hood County, Texas,58318,48221
523,King County, Texas,237,48269
524,Cherokee County, Texas,52118,48073
525,Delta County, Texas,5249,48119
526,Jones County, Texas,19943,48253
527,Windham County, Connecticut,116566,9015
528,New London County, Connecticut,267390,9011
529,Middlesex County, Connecticut,163053,9007
530,Tolland County, Connecticut,151063,9013
531,Fairfield County, Connecticut,943926,9001
532,Washington County, Florida,24764,12133
533,Duval County, Florida,936186,12031
534,Bradford County, Florida,27317,12007
535,Brevard County, Florida,585507,12009
536,Clay County, Florida,211405,12019
537,Lafayette County, Florida,8637,12067
538,Lake County, Florida,345867,12069
539,Nassau County, Florida,83098,12089
540,Pinellas County, Florida,964666,12103
541,Polk County, Florida,686218,12105
542,St. Lucie County, Florida,312947,12111
543,Glades County, Florida,13516,12043
544,Hendry County, Florida,40732,12051
545,Indian River County, Florida,153989,12061
546,Jackson County, Florida,47945,12063
547,St. Johns County, Florida,244674,12109
548,Seminole County, Florida,461402,12117
549,Bay County, Florida,182161,12005
550,Flagler County, Florida,109801,12035
551,Gulf County, Florida,15576,12045
552,Liberty County, Florida,8345,12077
553,Osceola County, Florida,351955,12097
554,Walton County, Florida,68262,12131
555,Gadsden County, Florida,45945,12039
556,Jefferson County, Florida,14161,12065
557,Marion County, Florida,353526,12083
558,Hardee County, Florida,27131,12049
559,Okeechobee County, Florida,41144,12093
560,Orange County, Florida,1349746,12095
561,Gilchrist County, Florida,17953,12041
562,Suwannee County, Florida,44046,12121
563,Alachua County, Florida,265443,12001
564,Calhoun County, Florida,14362,12013
565,Charlotte County, Florida,181067,12015
566,Dixie County, Florida,16589,12029
567,Martin County, Florida,159065,12085
568,Sarasota County, Florida,419496,12115
569,Manatee County, Florida,384213,12081
570,Citrus County, Florida,145169,12017
571,Baker County, Florida,28211,12003
572,Santa Rosa County, Florida,174755,12113
573,Leon County, Florida,289770,12073
574,Broward County, Florida,1926205,12011
575,Monroe County, Florida,75798,12087
576,Hernando County, Florida,186313,12053
577,Hillsborough County, Florida,1422278,12057
578,Taylor County, Florida,21870,12123
579,Wakulla County, Florida,32321,12129
580,McDuffie County, Georgia,21455,13189
581,Morgan County, Georgia,18507,13211
582,Heard County, Georgia,11736,13149
583,Dougherty County, Georgia,89703,13095
584,Fannin County, Georgia,25395,13111
585,Houston County, Georgia,153507,13153
586,Laurens County, Georgia,47405,13175
587,Spalding County, Georgia,65306,13255
588,Telfair County, Georgia,16035,13271
589,Warren County, Indiana,8237,18171
590,Vermillion County, Indiana,15539,18165
591,Wells County, Indiana,28011,18179
592,Allen County, Indiana,372575,18003
593,Decatur County, Indiana,26562,18031
594,Delaware County, Indiana,115020,18035
595,Floyd County, Indiana,77320,18043
596,Jefferson County, Indiana,32201,18077
597,Jennings County, Indiana,27710,18079
598,Johnson County, Indiana,153716,18081
599,Miami County, Indiana,35815,18103
600,Morgan County, Indiana,69922,18109
601,Gibson County, Indiana,33656,18051
602,Newton County, Indiana,13992,18111
603,Orange County, Indiana,19545,18117
604,St. Joseph County, Indiana,270216,18141
605,Kosciusko County, Indiana,79035,18085
606,Marshall County, Indiana,46461,18099
607,Switzerland County, Indiana,10685,18155
608,Vanderburgh County, Indiana,181291,18163
609,Blackford County, Indiana,12013,18009
610,Scott County, Indiana,23759,18143
611,Monroe County, Indiana,146461,18105
612,Elkhart County, Indiana,204558,18039
613,Crawford County, Indiana,10569,18025
614,Cass County, Indiana,37880,18017
615,Marion County, Indiana,951869,18097
616,Wayne County, Indiana,66342,18177
617,Butler County, Iowa,14628,19023
618,Fremont County, Iowa,6946,19071
619,Hamilton County, Iowa,14997,19079
620,Taylor County, Iowa,6167,19173
621,Union County, Iowa,12358,19175
622,Worth County, Iowa,7445,19195
623,Ringgold County, Iowa,4964,19159
624,Adair County, Iowa,7085,19001
625,Chickasaw County, Iowa,12026,19037
626,Clarke County, Iowa,9360,19039
627,Dickinson County, Iowa,17127,19059
628,Johnson County, Iowa,148577,19103
629,Keokuk County, Iowa,10188,19107
630,Tama County, Iowa,17032,19171
631,Wapello County, Iowa,35141,19179
632,Franklin County, Iowa,10162,19069
633,Carroll County, Iowa,20281,19027
634,Cedar County, Iowa,18457,19031
635,Floyd County, Iowa,15786,19067
636,Greene County, Iowa,8950,19073
637,Louisa County, Iowa,11178,19115
638,Lyon County, Iowa,11776,19119
639,Union County, Georgia,23288,13291
640,Bladen County, North Carolina,33407,37017
641,Carteret County, North Carolina,69070,37031
642,Bertie County, North Carolina,19380,37015
643,Martin County, North Carolina,22849,37117
644,Perquimans County, North Carolina,13430,37143
645,Rockingham County, North Carolina,91077,37157
646,Camden County, North Carolina,10551,37029
647,Gaston County, North Carolina,219271,37071
648,Moore County, North Carolina,97294,37125
649,Stanly County, North Carolina,61588,37167
650,Yancey County, North Carolina,17760,37199
651,Chatham County, North Carolina,71338,37037
652,Johnston County, North Carolina,196870,37101
653,Person County, North Carolina,39345,37145
654,Ashe County, North Carolina,26863,37009
655,Lenoir County, North Carolina,56756,37107
656,Onslow County, North Carolina,195069,37133
657,Rutherford County, North Carolina,66599,37161
658,Yadkin County, North Carolina,37602,37197
659,Burke County, North Carolina,89968,37023
660,Traill County, North Dakota,8008,38097
661,Dickey County, North Dakota,4938,38021
662,Ward County, North Dakota,68812,38101
663,Pembina County, North Dakota,6947,38067
664,Hettinger County, North Dakota,2547,38041
665,Cass County, North Dakota,176975,38017
666,Emmons County, North Dakota,3310,38029
667,Richland County, North Dakota,16254,38077
668,Adams County, North Dakota,2311,38001
669,Eddy County, North Dakota,2301,38027
670,Mercer County, North Dakota,8462,38057
671,Ransom County, North Dakota,5314,38073
672,Sioux County, North Dakota,4373,38085
673,Golden Valley County, North Dakota,1845,38033
674,Towner County, North Dakota,2224,38095
675,Divide County, North Dakota,2335,38023
676,Sargent County, North Dakota,3872,38081
677,Meigs County, Ohio,23078,39105
678,Champaign County, Ohio,38845,39021
679,Greene County, Ohio,166502,39057
680,Lawrence County, Ohio,60184,39087
681,Morgan County, Ohio,14640,39115
682,Wyandot County, Ohio,22000,39175
683,Erie County, Ohio,74780,39043
684,Logan County, Ohio,45316,39091
685,Summit County, Ohio,541334,39153
686,Lemhi County, Idaho,7847,16059
687,Payette County, Idaho,23260,16075
688,Benewah County, Idaho,9138,16009
689,Bonner County, Idaho,43611,16017
690,Clark County, Idaho,913,16033
691,Custer County, Idaho,4169,16037
692,Elmore County, Idaho,26743,16039
693,Fremont County, Idaho,13020,16043
694,Madison County, Idaho,39100,16065
695,Shoshone County, Idaho,12609,16079
696,Idaho County, Idaho,16411,16049
697,Teton County, Idaho,11426,16081
698,Power County, Idaho,7671,16077
699,Washington County, Idaho,10057,16087
700,Hancock County, Illinois,17983,17067
701,Madison County, Illinois,264776,17119
702,Grundy County, Illinois,50666,17063
703,Kankakee County, Illinois,110637,17091
704,Mercer County, Illinois,15589,17131
705,DuPage County, Illinois,929060,17043
706,Alexander County, Illinois,6260,17003
707,Menard County, Illinois,12306,17129
708,LaSalle County, Illinois,109737,17099
709,Cook County, Illinois,5198275,17031
710,Macon County, Illinois,105528,17115
711,Stephenson County, Illinois,45093,17177
712,Wayne County, Illinois,16402,17191
713,Woodford County, Illinois,38700,17203
714,Franklin County, Illinois,38923,17055
715,McDonough County, Illinois,30479,17109
716,McHenry County, Illinois,307714,17111
717,Greeley County, Kansas,1185,20071
718,Ellis County, Kansas,28775,20051
719,Linn County, Kansas,9671,20107
720,Seward County, Kansas,22349,20175
721,Johnson County, Kansas,591506,20091
722,Miami County, Kansas,33417,20121
723,Woodson County, Kansas,3157,20207
724,Ness County, Kansas,2876,20135
725,Bourbon County, Kansas,14608,20011
726,Kiowa County, Kansas,2505,20097
727,Shawnee County, Kansas,177852,20177
728,Chautauqua County, Kansas,3323,20019
729,Reno County, Kansas,62765,20155
730,Doniphan County, Kansas,7684,20043
731,Haskell County, Kansas,4018,20081
732,Scott County, Kansas,4917,20171
733,Brown County, Kansas,9626,20013
734,Phillips County, Kansas,5340,20147
735,Decatur County, Kansas,2860,20039
736,Garrard County, Kentucky,17445,21079
